aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user,,
15,0.220011,0.184208,0.447313,0.148469,manymagpie,,
16,0.144118,0.210705,0.174029,0.471148,moonmoth,,
17,0.113667,0.56606,0.134861,0.185412,Borys Lang,,
18,0.079569,0.304119,0.506091,0.110221,manymagpie,,
19,0.20684,0.432304,0.08585,0.275006,Borys Lang,,
20,0.539997,0.23346,0.084106,0.142436,Attack Helicopter,,
21,0.105971,0.506486,0.084367,0.303176,Borys Lang,,
22,0.516082,0.13465,0.123602,0.225667,Attack Helicopter,,
23,0.449834,0.08618,0.301202,0.162784,manymagpie,,
24,0.178276,0.529706,0.161486,0.130533,Borys Lang,,
25,0.595496,0.099559,0.174186,0.130759,Attack Helicopter,,
26,0.278951,0.414742,0.188001,0.118306,Borys Lang,,
27,0.492961,0.197266,0.162412,0.147362,Attack Helicopter,,
28,0.408692,0.349844,0.145506,0.095958,Attack Helicopter,,
29,0.185764,0.225636,0.415503,0.173097,manymagpie,,
30,0.162292,0.207268,0.419138,0.211301,manymagpie,,
31,0.282766,0.425738,0.189312,0.102184,Borys Lang,,
32,0.100241,0.273453,0.489922,0.136384,Borys Lang,,
33,0.37561,0.26671,0.244258,0.113422,Attack Helicopter,,
34,0.175915,0.242178,0.331714,0.250193,moonmoth,,
35,0.245072,0.394872,0.173867,0.186189,Borys Lang,,
36,0.597036,0.167382,0.11467,0.120912,Attack Helicopter,,
37,0.526297,0.111807,0.17523,0.186666,Attack Helicopter,,
38,0.100641,0.418237,0.217848,0.263274,Borys Lang,,
39,0.119149,0.118161,0.615374,0.147317,manymagpie,,
40,0.616374,0.181687,0.075008,0.126931,Attack Helicopter,,
41,0.102966,0.360736,0.369607,0.166692,manymagpie,,
42,0.288136,0.176087,0.134124,0.401653,Attack Helicopter,,
43,0.131364,0.624445,0.099275,0.144915,Borys Lang,,
44,0.135306,0.361434,0.375791,0.127469,Borys Lang,,
45,0.166599,0.140644,0.52785,0.164907,manymagpie,,
46,0.43002,0.14197,0.203784,0.224226,Attack Helicopter,,
47,0.23468,0.388613,0.109498,0.26721,Borys Lang,,
48,0.43313,0.241277,0.148636,0.176957,Attack Helicopter,,
49,0.157361,0.160774,0.521301,0.160564,manymagpie,,
50,0.492014,0.188913,0.172629,0.146444,Attack Helicopter,,
51,0.187788,0.218473,0.433816,0.159924,manymagpie,,
52,0.489005,0.16621,0.166029,0.178756,Attack Helicopter,,
53,0.155591,0.183691,0.478988,0.181729,manymagpie,,
54,0.103125,0.671327,0.134618,0.09093,Borys Lang,,
55,0.452905,0.060649,0.163244,0.323202,Attack Helicopter,,
56,0.301571,0.045743,0.353255,0.299431,manymagpie,,
57,0.320579,0.044118,0.408819,0.226484,Attack Helicopter,,
58,0.424243,0.0514,0.334244,0.190112,Attack Helicopter,,
59,0.477711,0.059093,0.28456,0.178636,Attack Helicopter,,
60,0.120537,0.436346,0.175156,0.267961,Borys Lang,,
61,0.323958,0.296678,0.249671,0.129693,Borys Lang,,
62,0.253261,0.342319,0.288526,0.115895,manymagpie,,
63,0.346423,0.165397,0.136151,0.352028,Attack Helicopter,,
64,0.168246,0.150195,0.486785,0.194774,manymagpie,,
65,0.213541,0.387299,0.196974,0.202186,Borys Lang,,
66,0.41784,0.168826,0.301465,0.111869,Attack Helicopter,,
67,0.187089,0.458397,0.224426,0.130089,Borys Lang,,
68,0.141135,0.461235,0.166863,0.230768,Borys Lang,,
69,0.438661,0.135965,0.122598,0.302776,Attack Helicopter,,
70,0.122574,0.219064,0.117853,0.540509,moonmoth,,
71,0.296002,0.138886,0.462483,0.10263,manymagpie,,
72,0.217251,0.088487,0.045712,0.648551,Attack Helicopter,,
73,0.414263,0.241237,0.16752,0.17698,Attack Helicopter,,
74,0.547876,0.144179,0.222516,0.08543,manymagpie,,
75,0.205424,0.477228,0.20939,0.107959,Borys Lang,,
76,0.128428,0.08327,0.508704,0.279598,manymagpie,,
77,0.34115,0.143153,0.380171,0.135526,manymagpie,,
78,0.384138,0.095141,0.185305,0.335416,Attack Helicopter,,
79,0.360461,0.281218,0.142753,0.215568,Borys Lang,,
80,0.142825,0.154679,0.581719,0.120776,manymagpie,,
81,0.172732,0.175342,0.522039,0.129887,manymagpie,,
82,0.137339,0.355163,0.410853,0.096645,Borys Lang,,
83,0.308721,0.097489,0.083206,0.510584,Attack Helicopter,,
84,0.33829,0.097319,0.290703,0.273689,manymagpie,,
85,0.403752,0.160903,0.258471,0.176874,Attack Helicopter,,
86,0.348585,0.340843,0.184027,0.126545,Borys Lang,,
87,0.26122,0.175227,0.253973,0.30958,moonmoth,,
88,0.347821,0.333471,0.139042,0.179665,Borys Lang,,
89,0.163475,0.114665,0.250245,0.471615,manymagpie,,
90,0.150548,0.124554,0.218325,0.506574,moonmoth,,
91,0.339813,0.118622,0.329418,0.212147,Attack Helicopter,,
92,0.170568,0.495284,0.220431,0.113717,Borys Lang,,
93,0.115226,0.453994,0.352632,0.078147,manymagpie,,
94,0.087837,0.705019,0.131515,0.075629,Borys Lang,,
95,0.197291,0.103004,0.566908,0.132798,manymagpie,,
96,0.19574,0.384197,0.30983,0.110233,Borys Lang,,
97,0.308114,0.136214,0.102703,0.452969,moonmoth,,
98,0.244058,0.405586,0.219387,0.130969,Borys Lang,,
children_devicesA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user,,
0,1,0,0,0,Attack Helicopter,,
1,0.105452,0.894548,0,0,Borys Lang,,
2,0.174795,0.825205,0,0,Borys Lang,,
3,0.268081,0.159465,0.572455,0,manymagpie,,
4,0.510736,0.185078,0.304185,0,Attack Helicopter,,
5,0.178284,0.122,0.699716,0,manymagpie,,
6,0.200717,0.701988,0.097294,0,Borys Lang,,
7,0.295012,0.56086,0.144128,0,Borys Lang,,
8,0.210014,0.156582,0.085958,0.547447,moonmoth,,
9,0.288361,0.561428,0.07173,0.078481,Attack Helicopter,,
10,0.139546,0.478049,0.070373,0.312032,Borys Lang,,
11,0.360175,0.433439,0.085484,0.120902,Borys Lang,,
12,0.187898,0.222244,0.467179,0.122679,manymagpie,,
13,0.122953,0.524696,0.120313,0.232037,Borys Lang,,
14,0.180233,0.426676,0.171791,0.2213,Borys Lang,,
15,0.447066,0.151141,0.307601,0.094191,manymagpie,,
16,0.123933,0.294524,0.143552,0.437991,moonmoth,,
17,0.087621,0.371339,0.098464,0.442577,Borys Lang,,
18,0.071653,0.083204,0.765101,0.080042,manymagpie,,
19,0.287706,0.507688,0.04822,0.156386,Borys Lang,,
20,0.581435,0.215528,0.056783,0.146254,Attack Helicopter,,
21,0.116582,0.706257,0.066891,0.11027,Borys Lang,,
22,0.586804,0.131702,0.059455,0.222039,Attack Helicopter,,
23,0.281032,0.066366,0.393503,0.259099,manymagpie,,
24,0.204887,0.511773,0.154357,0.128982,Borys Lang,,
25,0.607574,0.110326,0.159562,0.122538,Attack Helicopter,,
26,0.180238,0.452804,0.218875,0.148082,Borys Lang,,
27,0.467352,0.210798,0.176969,0.144881,Attack Helicopter,,
28,0.404678,0.360977,0.131426,0.102919,Attack Helicopter,,
29,0.167101,0.269604,0.39599,0.167306,manymagpie,,
30,0.159594,0.241593,0.424709,0.174104,manymagpie,,
31,0.278641,0.3766,0.211567,0.133192,Borys Lang,,
32,0.119971,0.419973,0.255675,0.204381,Borys Lang,,
33,0.397722,0.190211,0.276826,0.135241,Attack Helicopter,,
34,0.138516,0.241539,0.147437,0.472509,moonmoth,,
35,0.273396,0.405951,0.231394,0.089258,Borys Lang,,
36,0.610656,0.152546,0.12362,0.113178,Attack Helicopter,,
37,0.480553,0.143011,0.251379,0.125058,Attack Helicopter,,
38,0.127284,0.451061,0.275417,0.146238,Borys Lang,,
39,0.072273,0.070006,0.763901,0.09382,manymagpie,,
40,0.621042,0.204635,0.049922,0.1244,Attack Helicopter,,
41,0.096863,0.452242,0.334572,0.116324,manymagpie,,
42,0.363266,0.194194,0.260633,0.181907,Attack Helicopter,,
43,0.150649,0.546898,0.115163,0.18729,Borys Lang,,
44,0.1619,0.414994,0.31307,0.110036,Borys Lang,,
45,0.297719,0.117537,0.423805,0.160939,manymagpie,,
46,0.413389,0.095128,0.12286,0.368623,Attack Helicopter,,
47,0.106758,0.576363,0.196069,0.12081,Borys Lang,,
48,0.476623,0.152641,0.196358,0.174378,Attack Helicopter,,
49,0.158643,0.194825,0.497432,0.149099,manymagpie,,
50,0.465114,0.232627,0.174786,0.127473,Attack Helicopter,,
51,0.287992,0.132293,0.449161,0.130553,manymagpie,,
52,0.503719,0.174416,0.166745,0.155119,Attack Helicopter,,
53,0.254443,0.159729,0.449644,0.136183,manymagpie,,
54,0.07681,0.74164,0.089545,0.092004,Borys Lang,,
55,0.550359,0.053109,0.246986,0.149546,Attack Helicopter,,
56,0.235109,0.059799,0.518464,0.186629,manymagpie,,
57,0.504357,0.049687,0.269563,0.176394,Attack Helicopter,,
58,0.446501,0.046332,0.365479,0.141687,Attack Helicopter,,
59,0.48778,0.050113,0.322466,0.139641,Attack Helicopter,,
60,0.122975,0.475789,0.203106,0.19813,Borys Lang,,
61,0.318307,0.360007,0.215652,0.106035,Borys Lang,,
62,0.225416,0.233902,0.434679,0.106003,manymagpie,,
63,0.39588,0.220283,0.256676,0.127161,Attack Helicopter,,
64,0.271272,0.139717,0.448909,0.140102,manymagpie,,
65,0.278377,0.383233,0.179937,0.158453,Borys Lang,,
66,0.526788,0.153913,0.203513,0.115787,Attack Helicopter,,
67,0.145335,0.435351,0.291977,0.127336,Borys Lang,,
68,0.159712,0.484642,0.215105,0.140541,Borys Lang,,
69,0.515605,0.129301,0.12903,0.226064,Attack Helicopter,,
70,0.120558,0.230816,0.121279,0.527347,moonmoth,,
71,0.132562,0.208145,0.537544,0.121748,manymagpie,,
72,0.244095,0.107191,0.052567,0.596147,Attack Helicopter,,
73,0.351346,0.361388,0.14751,0.139756,Attack Helicopter,,
74,0.376346,0.20512,0.320222,0.098313,manymagpie,,
75,0.206958,0.410378,0.287903,0.09476,Borys Lang,,
76,0.125935,0.086143,0.502382,0.285539,manymagpie,,
77,0.499941,0.133084,0.267416,0.099559,manymagpie,,
78,0.387596,0.10819,0.200057,0.304157,Attack Helicopter,,
79,0.246811,0.325249,0.181992,0.245948,Borys Lang,,
80,0.143178,0.150908,0.5859,0.120014,manymagpie,,
81,0.163351,0.182412,0.521847,0.13239,manymagpie,,
82,0.159858,0.467454,0.216918,0.155771,Borys Lang,,
83,0.265408,0.08519,0.067694,0.581708,Attack Helicopter,,
84,0.341748,0.096805,0.294756,0.266691,manymagpie,,
85,0.388725,0.258147,0.202082,0.151046,Attack Helicopter,,
86,0.272968,0.413155,0.173323,0.140554,Borys Lang,,
87,0.321699,0.143256,0.218934,0.316112,moonmoth,,
88,0.31903,0.373738,0.128492,0.17874,Borys Lang,,
89,0.212925,0.130041,0.345022,0.312012,manymagpie,,
90,0.134756,0.108947,0.200279,0.556018,moonmoth,,
91,0.374447,0.105145,0.329612,0.190796,Attack Helicopter,,
92,0.165205,0.488732,0.244268,0.101795,Borys Lang,,
93,0.137298,0.307212,0.463921,0.091569,manymagpie,,
94,0.086419,0.707269,0.134804,0.071509,Borys Lang,,
95,0.223378,0.090779,0.555427,0.130417,manymagpie,,
96,0.181945,0.401783,0.317013,0.09926,Borys Lang,,
97,0.266604,0.126692,0.113209,0.493495,moonmoth,,
98,0.206122,0.393578,0.292148,0.108153,Borys Lang,,
children_devicesA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user,,
0,1,0,0,0,Attack Helicopter,,
1,0.125082,0.874918,0,0,Borys Lang,,
2,0.21203,0.78797,0,0,Borys Lang,,
3,0.456034,0.123815,0.420151,0,manymagpie,,
4,0.504157,0.198288,0.297556,0,Attack Helicopter,,
5,0.183671,0.125945,0.690384,0,manymagpie,,
6,0.197296,0.700655,0.10205,0,Borys Lang,,
7,0.406515,0.468427,0.125059,0,Borys Lang,,
8,0.146228,0.147496,0.090832,0.615444,moonmoth,,
9,0.356913,0.461874,0.099292,0.081921,Attack Helicopter,,
10,0.131758,0.522405,0.072415,0.273422,Borys Lang,,
11,0.253554,0.520724,0.094977,0.130745,Borys Lang,,
12,0.14378,0.150587,0.600687,0.104946,manymagpie,,
13,0.120332,0.542468,0.140833,0.196367,Borys Lang,,
14,0.109921,0.484462,0.326115,0.079501,Borys Lang,,
15,0.343332,0.100886,0.426008,0.129774,manymagpie,,
16,0.15254,0.126654,0.213784,0.507022,moonmoth,,
17,0.092722,0.376889,0.12758,0.402809,Borys Lang,,
18,0.080879,0.312565,0.418683,0.187873,manymagpie,,
19,0.20938,0.468933,0.13032,0.191367,Borys Lang,,
20,0.511361,0.262468,0.09698,0.129191,Attack Helicopter,,
21,0.127385,0.543268,0.182661,0.146685,Borys Lang,,
22,0.470011,0.171604,0.142388,0.215996,Attack Helicopter,,
23,0.220281,0.096653,0.38858,0.294486,manymagpie,,
24,0.210583,0.450438,0.154882,0.184097,Borys Lang,,
25,0.575403,0.115864,0.176734,0.131999,Attack Helicopter,,
26,0.257336,0.438675,0.174992,0.128997,Borys Lang,,
27,0.446789,0.288049,0.139564,0.125599,Attack Helicopter,,
28,0.437286,0.26994,0.173994,0.118781,Attack Helicopter,,
29,0.157637,0.316412,0.37598,0.149971,manymagpie,,
30,0.178088,0.28888,0.379701,0.153331,manymagpie,,
31,0.234911,0.309935,0.352976,0.102177,Borys Lang,,
32,0.124864,0.363884,0.34367,0.167583,Borys Lang,,
33,0.453304,0.223736,0.199477,0.123483,Attack Helicopter,,
34,0.121018,0.188386,0.274967,0.415629,moonmoth,,
35,0.248923,0.426506,0.203567,0.121004,Borys Lang,,
36,0.602604,0.148566,0.12905,0.11978,Attack Helicopter,,
37,0.480937,0.09934,0.167967,0.251756,Attack Helicopter,,
38,0.107108,0.46831,0.25575,0.168832,Borys Lang,,
39,0.154578,0.09402,0.620743,0.130658,manymagpie,,
40,0.616554,0.178886,0.073127,0.131432,Attack Helicopter,,
41,0.101154,0.312419,0.397487,0.18894,manymagpie,,
42,0.416383,0.251944,0.18401,0.147663,Attack Helicopter,,
43,0.133672,0.614146,0.106973,0.145209,Borys Lang,,
44,0.158659,0.457308,0.23667,0.147363,Borys Lang,,
45,0.287189,0.115084,0.418152,0.179576,manymagpie,,
46,0.423911,0.102858,0.137965,0.335266,Attack Helicopter,,
47,0.168761,0.463665,0.171424,0.196151,Borys Lang,,
48,0.431691,0.217422,0.149968,0.20092,Attack Helicopter,,
49,0.143376,0.147147,0.415348,0.294129,manymagpie,,
50,0.381759,0.193764,0.154967,0.26951,Attack Helicopter,,
51,0.253591,0.167046,0.436517,0.142845,manymagpie,,
52,0.363609,0.241626,0.110021,0.284744,Attack Helicopter,,
53,0.165122,0.122435,0.481619,0.230824,manymagpie,,
54,0.091186,0.730895,0.08697,0.090949,Borys Lang,,
55,0.440736,0.045618,0.184616,0.32903,Attack Helicopter,,
56,0.564794,0.025241,0.252216,0.15775,manymagpie,,
57,0.297585,0.031899,0.364171,0.306345,Attack Helicopter,,
58,0.448681,0.044132,0.306836,0.20035,Attack Helicopter,,
59,0.482289,0.045813,0.287522,0.184376,Attack Helicopter,,
60,0.147748,0.476553,0.19447,0.181229,Borys Lang,,
61,0.446541,0.303605,0.142722,0.107132,Borys Lang,,
62,0.206304,0.307142,0.330495,0.156059,manymagpie,,
63,0.344585,0.122784,0.186461,0.34617,Attack Helicopter,,
64,0.194301,0.144001,0.45508,0.206617,manymagpie,,
65,0.160662,0.416592,0.243423,0.179323,Borys Lang,,
66,0.392961,0.159444,0.263532,0.184064,Attack Helicopter,,
67,0.185416,0.403233,0.254813,0.156538,Borys Lang,,
68,0.18487,0.430101,0.170827,0.214202,Borys Lang,,
69,0.38172,0.195985,0.209087,0.213209,Attack Helicopter,,
70,0.131767,0.238605,0.119291,0.510337,moonmoth,,
71,0.217112,0.185014,0.482528,0.115346,manymagpie,,
72,0.230791,0.11003,0.055452,0.603728,Attack Helicopter,,
73,0.355258,0.364021,0.147338,0.133384,Attack Helicopter,,
74,0.365077,0.214058,0.323008,0.097857,manymagpie,,
75,0.196041,0.446136,0.256303,0.101519,Borys Lang,,
76,0.123524,0.085852,0.507879,0.282745,manymagpie,,
77,0.375856,0.172072,0.333293,0.118778,manymagpie,,
78,0.372216,0.105167,0.208057,0.314561,Attack Helicopter,,
79,0.307052,0.295319,0.153546,0.244083,Borys Lang,,
80,0.156529,0.158003,0.560377,0.125091,manymagpie,,
81,0.185459,0.183209,0.495118,0.136215,manymagpie,,
82,0.160961,0.484486,0.212715,0.141838,Borys Lang,,
83,0.249863,0.077099,0.073519,0.599519,Attack Helicopter,,
84,0.409564,0.087002,0.257961,0.245473,manymagpie,,
85,0.39852,0.161558,0.266781,0.173141,Attack Helicopter,,
86,0.351028,0.327143,0.194696,0.127132,Borys Lang,,
87,0.217595,0.171416,0.34736,0.263628,moonmoth,,
88,0.308066,0.378293,0.141622,0.17202,Borys Lang,,
89,0.179901,0.106335,0.278574,0.435189,manymagpie,,
90,0.14936,0.113783,0.204137,0.532721,moonmoth,,
91,0.371642,0.107783,0.291627,0.228948,Attack Helicopter,,
92,0.159501,0.476174,0.257044,0.10728,Borys Lang,,
93,0.156777,0.197103,0.534303,0.111817,manymagpie,,
94,0.079726,0.742468,0.10754,0.070266,Borys Lang,,
95,0.200833,0.083637,0.581346,0.134184,manymagpie,,
96,0.216611,0.412166,0.252809,0.118413,Borys Lang,,
97,0.300442,0.137659,0.102025,0.459874,moonmoth,,
98,0.270786,0.397918,0.201559,0.129737,Borys Lang,,
children_devicesA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user,,
0,1,0,0,0,Attack Helicopter,,
1,0.138949,0.861051,0,0,Borys Lang,,
2,0.184708,0.815292,0,0,Borys Lang,,
3,0.317525,0.147577,0.534898,0,manymagpie,,
4,0.491021,0.192233,0.316746,0,Attack Helicopter,,
5,0.190163,0.121845,0.687992,0,manymagpie,,
6,0.186272,0.713162,0.100566,0,Borys Lang,,
7,0.441732,0.443521,0.114747,0,Borys Lang,,
8,0.175852,0.163414,0.090339,0.570395,moonmoth,,
9,0.26737,0.580869,0.070065,0.081696,Attack Helicopter,,
10,0.15667,0.538195,0.078373,0.226762,Borys Lang,,
11,0.263469,0.484364,0.096176,0.155992,Borys Lang,,
12,0.131313,0.264215,0.481712,0.12276,manymagpie,,
13,0.142942,0.576697,0.125237,0.155124,Borys Lang,,
14,0.155943,0.43691,0.241352,0.165796,Borys Lang,,
15,0.401582,0.143241,0.335609,0.119568,manymagpie,,
16,0.151841,0.156175,0.154592,0.537392,moonmoth,,
17,0.145319,0.545731,0.176198,0.132752,Borys Lang,,
18,0.093705,0.103593,0.704665,0.098037,manymagpie,,
19,0.333718,0.449895,0.066272,0.150115,Borys Lang,,
20,0.554703,0.244156,0.065935,0.135206,Attack Helicopter,,
21,0.118001,0.536659,0.100854,0.244485,Borys Lang,,
22,0.59646,0.157406,0.082647,0.163487,Attack Helicopter,,
23,0.136259,0.282609,0.438419,0.142712,manymagpie,,
24,0.29434,0.469495,0.111745,0.12442,Borys Lang,,
25,0.609743,0.116148,0.148463,0.125646,Attack Helicopter,,
26,0.273278,0.460525,0.139339,0.126858,Borys Lang,,
27,0.496498,0.195241,0.11915,0.189111,Attack Helicopter,,
28,0.436439,0.331267,0.135447,0.096846,Attack Helicopter,,
29,0.185886,0.216892,0.437543,0.159679,manymagpie,,
30,0.194718,0.284829,0.390642,0.129811,manymagpie,,
31,0.290228,0.315286,0.314011,0.080476,Borys Lang,,
32,0.179635,0.452668,0.25395,0.113748,Borys Lang,,
33,0.505648,0.120502,0.206305,0.167544,Attack Helicopter,,
34,0.188266,0.12077,0.349261,0.341702,moonmoth,,
35,0.352397,0.33205,0.132864,0.182689,Borys Lang,,
36,0.568846,0.168787,0.131756,0.130611,Attack Helicopter,,
37,0.482503,0.118122,0.206097,0.193278,Attack Helicopter,,
38,0.11997,0.406483,0.274197,0.199351,Borys Lang,,
39,0.110576,0.091671,0.677776,0.119977,manymagpie,,
40,0.609352,0.186695,0.06477,0.139182,Attack Helicopter,,
41,0.074341,0.520825,0.26701,0.137824,manymagpie,,
42,0.271237,0.10733,0.115626,0.505807,Attack Helicopter,,
43,0.167846,0.553891,0.112253,0.16601,Borys Lang,,
44,0.141401,0.387424,0.321657,0.149518,Borys Lang,,
45,0.197687,0.123122,0.46423,0.214961,manymagpie,,
46,0.333242,0.097146,0.187171,0.382441,Attack Helicopter,,
47,0.194938,0.263477,0.108777,0.432808,Borys Lang,,
48,0.44158,0.239711,0.128345,0.190364,Attack Helicopter,,
49,0.131286,0.207626,0.456837,0.204252,manymagpie,,
50,0.40502,0.249386,0.14028,0.205314,Attack Helicopter,,
51,0.279795,0.175614,0.388801,0.15579,manymagpie,,
52,0.382073,0.213128,0.120044,0.284756,Attack Helicopter,,
53,0.175545,0.186992,0.447942,0.18952,manymagpie,,
54,0.074931,0.749303,0.094354,0.081412,Borys Lang,,
55,0.393318,0.040906,0.133737,0.432039,Attack Helicopter,,
56,0.491877,0.026886,0.256489,0.224749,manymagpie,,
57,0.332468,0.037448,0.435657,0.194427,Attack Helicopter,,
58,0.41343,0.043046,0.339564,0.20396,Attack Helicopter,,
59,0.484413,0.04706,0.269362,0.199165,Attack Helicopter,,
60,0.114943,0.432189,0.180936,0.271932,Borys Lang,,
61,0.272281,0.338416,0.22451,0.164793,Borys Lang,,
62,0.201954,0.310577,0.310681,0.176788,manymagpie,,
63,0.386597,0.162184,0.174775,0.276444,Attack Helicopter,,
64,0.220967,0.128471,0.396816,0.253747,manymagpie,,
65,0.343528,0.360579,0.145769,0.150123,Borys Lang,,
66,0.436095,0.110946,0.251501,0.201457,Attack Helicopter,,
67,0.157152,0.480517,0.22791,0.134421,Borys Lang,,
68,0.125644,0.500184,0.187798,0.186375,Borys Lang,,
69,0.409671,0.104347,0.220537,0.265445,Attack Helicopter,,
70,0.128183,0.215887,0.130804,0.525127,moonmoth,,
71,0.184174,0.154274,0.543754,0.117798,manymagpie,,
72,0.209828,0.092518,0.043853,0.653802,Attack Helicopter,,
73,0.421114,0.231661,0.143027,0.204198,Attack Helicopter,,
74,0.422719,0.147531,0.317799,0.111951,manymagpie,,
75,0.171479,0.523922,0.192601,0.111998,Borys Lang,,
76,0.136491,0.073406,0.425222,0.364882,manymagpie,,
77,0.714772,0.051684,0.163891,0.069653,manymagpie,,
78,0.350458,0.082867,0.221234,0.34544,Attack Helicopter,,
79,0.328987,0.27126,0.210353,0.1894,Borys Lang,,
80,0.162932,0.185412,0.519827,0.131829,manymagpie,,
81,0.174663,0.194655,0.495152,0.13553,manymagpie,,
82,0.158115,0.353864,0.376947,0.111074,Borys Lang,,
83,0.203429,0.068259,0.055248,0.673063,Attack Helicopter,,
84,0.289772,0.133847,0.310549,0.265831,manymagpie,,
85,0.375224,0.253788,0.217713,0.153275,Attack Helicopter,,
86,0.612299,0.209142,0.101501,0.077058,Borys Lang,,
87,0.213366,0.178625,0.322777,0.285232,moonmoth,,
88,0.231679,0.402286,0.157879,0.208157,Borys Lang,,
89,0.154302,0.117732,0.274662,0.453304,manymagpie,,
90,0.142221,0.115083,0.196161,0.546535,moonmoth,,
91,0.396573,0.116316,0.275391,0.21172,Attack Helicopter,,
92,0.15877,0.51121,0.225972,0.104048,Borys Lang,,
93,0.122937,0.363943,0.429417,0.083703,manymagpie,,
94,0.082613,0.747689,0.098849,0.070848,Borys Lang,,
95,0.202261,0.077291,0.590915,0.129533,manymagpie,,
96,0.223508,0.399056,0.267056,0.110381,Borys Lang,,
97,0.273014,0.140835,0.102178,0.483973,moonmoth,,
98,0.225134,0.40506,0.259054,0.110753,Borys Lang,,
