aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user
74,0.16258917587097113,0.1771409378103076,0.18293083139514027,0.1814931139310786,0.15252552434250904,0.14332041664999334,Mary
75,0.18092556792432263,0.1917121591945566,0.13383211137512407,0.12299116218087144,0.1839210700546459,0.1866179292704794,Ursula
76,0.17249755905053202,0.1507653735119116,0.17005646234417263,0.17644643990314995,0.16776777839849275,0.16246638679174105,Bobby
77,0.17207991847747875,0.1375758677072773,0.19162194364785415,0.18531776833697072,0.1613717840886715,0.1520327177417476,Mary
78,0.1712382152692833,0.1686984641371723,0.14748263561294078,0.1728984495898587,0.17025374674223548,0.16942848864850943,Bobby
79,0.17090990667385603,0.14629543287821142,0.1756132066329978,0.1649702510139558,0.16404684970835082,0.17816435309262818,Alex
80,0.16926580827201532,0.17133472304596084,0.1472252089176864,0.17471413958034573,0.17854068425504063,0.15891943592895105,Daisy
81,0.16941615755732314,0.15965020710358113,0.17076698775543075,0.1690075821622462,0.1658390642476335,0.16532000117378526,Mary
82,0.17181656975469642,0.17914882791696887,0.16552577900124157,0.17197881284995212,0.15988025532710798,0.151649755150033,Ursula
83,0.17019959308508362,0.17522434640727724,0.16558661224558535,0.17571463802474638,0.16219013861460344,0.15108467162270398,Bobby
84,0.1722570662926206,0.16637100650889355,0.17795633640215722,0.16513132130836355,0.14916119662493016,0.1691230728630349,Mary
85,0.17281975522419618,0.15375516736143735,0.18480750997864423,0.1526818085238379,0.14322581879764834,0.192709940114236,Alex
86,0.17244776527090366,0.1526055584797062,0.16593306953147627,0.17825992817972447,0.16610500519791419,0.16464867334027522,Bobby
87,0.16087494401727806,0.18240656779568648,0.15822955553070153,0.17695263053641028,0.15194644393803544,0.1695898581818882,Ursula
88,0.1722955197181507,0.16520707783273428,0.15907836864166489,0.17788526791494225,0.17402400766293283,0.15150975822957505,Bobby
89,0.16837458897085228,0.1629544939021807,0.1748487237129068,0.1748055357874337,0.17080940206556883,0.14820725556105768,Mary
90,0.19396686919021752,0.11181761999146372,0.14177675027512895,0.14646943511822472,0.14906314820527908,0.256906177219686,Alex
91,0.1789915736037882,0.1700862799635467,0.18098721868255105,0.17876566882039438,0.1716742910205292,0.11949496790919044,Mary
92,0.17262352732193267,0.1639251355260617,0.17063720777109287,0.1996137107174306,0.13260180650651213,0.16059861215697002,Bobby
93,0.1769881640717056,0.1892870493427832,0.19180938401009895,0.17275444115551472,0.1601642613517093,0.10899670006818823,Mary
94,0.19141563821495997,0.12002956771472904,0.13749735188770532,0.14803288215095647,0.18520041463040998,0.2178241454012392,Alex
95,0.1893403050124275,0.1638414557617838,0.17701773423521683,0.18787520194245305,0.14235127233380465,0.13957403071431418,Gary
96,0.1598276649590222,0.1671329574289247,0.170165086402701,0.18049746211592416,0.17465855143942532,0.14771827765400258,Bobby
97,0.1615163573223715,0.10585887991761035,0.12772312615809087,0.1666340603973477,0.22024122198119297,0.2180263542233866,Daisy
98,0.16957447698060207,0.19912600940025263,0.20138837964928621,0.19347628368022038,0.11020821937586343,0.12622663091377526,Mary
99,0.16166789506084853,0.18008854807264088,0.15712676348487367,0.17516903895786948,0.15962265980603604,0.1663250946177314,Ursula
100,0.12003160093769702,0.17195975297546806,0.1010747683177238,0.2058519279778076,0.19961149369018652,0.20147045610111702,Bobby
101,0.19013632237432912,0.18608207257631706,0.19449286287999137,0.12710462920612114,0.14811927035444095,0.15406484260880035,Mary
102,0.16741817007371132,0.1746602171147009,0.17354989517304376,0.17631743443379785,0.15161655196583818,0.15643773123890797,Bobby
103,0.16733774874521817,0.18192183965537548,0.1846853977976274,0.19680045297424464,0.12710794431616795,0.14214661651136634,Bobby
104,0.17158798658101204,0.1794738198301639,0.1838483925628366,0.18843638976902244,0.1326700192347094,0.14398339202225563,Bobby
105,0.18413148392367917,0.17927585190185627,0.19789300186234865,0.21739909604523874,0.10245914714171428,0.11884141912516288,Bobby
Mock Discussion,Gary,Ursula,Mary,Bobby,Daisy,Alex,user
0,1.0,0,0,0,0,0,Gary
1,0.47907822774232905,0.5209217722576709,0,0,0,0,Ursula
2,0.3218159251914904,0.33841168111867265,0.33977239368983697,0,0,0,Mary
3,0.3485531296140827,0.32531162555114496,0.32613524483477235,0,0,0,Gary
4,0.21654866173072132,0.24480569596098467,0.2554180285472304,0.28322761376106365,0,0,Bobby
5,0.18045146071476348,0.2122226571961563,0.20885393352854506,0.17980477368860573,0.21866717487192947,0,Daisy
6,0.1816227165955857,0.22723140069174325,0.19936956253920324,0.2228473281441936,0.16892899202927422,0,Ursula
7,0.2379931271648811,0.15331459635241343,0.24868232813124497,0.15148180869911268,0.20852813965234784,0,Mary
8,0.18385151617395776,0.2634120674044501,0.12301921558642707,0.2691998457315566,0.16051735510360843,0,Bobby
9,0.22130441261572414,0.21310531815439396,0.17220629678181934,0.1962436714132477,0.19714030103481484,0,Gary
10,0.21643214604442393,0.2087461301693457,0.13093982393006995,0.23619499423133852,0.2076869056248219,0,Bobby
11,0.21969594690594366,0.2059411952579178,0.18546244834553144,0.19145896955448924,0.19744143993611785,0,Gary
12,0.22024546403844628,0.1705760498770658,0.24795844448853982,0.15022381003715,0.21099623155879813,0,Mary
13,0.21284860129832958,0.20849982928638766,0.17605153397094658,0.2147242176850497,0.18787581775928647,0,Bobby
14,0.19513915162669776,0.19292147416842664,0.21479925950838732,0.2015270203734289,0.19561309432305937,0,Mary
15,0.19975647183003706,0.20501608054798579,0.19936592346224696,0.20021394865247005,0.19564757550726014,0,Ursula
16,0.22360848725161478,0.2018877287395942,0.17419720561895824,0.20503618686983388,0.19527039151999886,0,Gary
17,0.15020090032295705,0.1688605464060833,0.1691272793155539,0.18431232351760046,0.13132870510655198,0.1961702453312533,Alex
18,0.16107744571783128,0.17609694305875656,0.16728582685385399,0.1919818178840919,0.19089207734068245,0.11266588914478379,Bobby
19,0.1512089913810293,0.17142599378284334,0.17090283820919377,0.18233949768826774,0.1450410136863067,0.17908166525235913,Bobby
20,0.1255679637711299,0.18720495520225935,0.20076376562145695,0.1393799602834509,0.24526576433554234,0.10181759078616058,Daisy
21,0.16396627191819874,0.18439836031941076,0.18738112990881145,0.16255751938932025,0.159473571764361,0.14222314669989783,Mary
22,0.15679005239588087,0.17463599023175416,0.1806187410039184,0.14748474899464362,0.158882385148072,0.181588082225731,Alex
23,0.16198467895079913,0.17976134664997606,0.17977632692471537,0.16977880445641957,0.13641401433205103,0.17228482868603884,Mary
24,0.1721931028040466,0.1888991337727814,0.19086085647739714,0.2493975131964602,0.06160119530301742,0.13704819844629723,Bobby
25,0.17510046209948466,0.18441981734631538,0.18414584391712446,0.1305467087433545,0.13972373177717373,0.1860634361165473,Alex
26,0.16410077696805944,0.18487348603929377,0.1844600060880511,0.11727889827948947,0.16107175053412923,0.18821508209097698,Alex
27,0.13060894861976416,0.18198795578630275,0.1982077090798047,0.13970452868308986,0.168872734972942,0.18061812285809653,Mary
28,0.16524176604742025,0.1697265336752513,0.14884917062242362,0.24066427990439873,0.03290726481518971,0.2426109849353164,Alex
29,0.21119548569864105,0.18006968316891234,0.14457675837878114,0.1985200543574992,0.06681384492598993,0.1988241734701763,Gary
30,0.18745707757293575,0.1681912850622897,0.1927464446465631,0.18871009148089496,0.07811866646926982,0.18477643476804667,Mary
31,0.14844613452517633,0.20623298623337175,0.1343926635596865,0.09225220383328216,0.1817626189856037,0.23691339286287957,Alex
32,0.2143841226264107,0.157200971580314,0.16781816268682304,0.2770247245567498,0.006688524925816918,0.1768834936238855,Bobby
33,0.19753957425465507,0.1953920875757473,0.18232144007027076,0.12907510199672767,0.1303716499638159,0.16530014613878333,Gary
34,0.19757557337630444,0.20694333671224205,0.19824929932254895,0.1639462134307551,0.08419847458183229,0.14908710257631716,Ursula
35,0.201863780076408,0.19264898691559187,0.2044754307445419,0.11538222097290307,0.13227038178562872,0.1533591995049264,Mary
36,0.18375101954832807,0.1579732777338061,0.19686301739932538,0.10659653737914015,0.1667067987344746,0.18810934920492567,Mary
37,0.1622298496208123,0.13133281766176297,0.18188272373774736,0.1837519820687887,0.16769957966166327,0.17310304724922543,Bobby
38,0.1957857491276396,0.1999393006157701,0.157869717432048,0.14293999295331566,0.09428631449694524,0.2091789253742814,Alex
39,0.16672160863742494,0.15152661955359611,0.18424795321864593,0.1778724857475475,0.1986937497599558,0.12093758308282973,Daisy
40,0.18466062830407373,0.15832894728254038,0.17546292597354834,0.17221845728174007,0.14515441703647755,0.16417462412161993,Gary
41,0.1617189773400577,0.09633330462211745,0.20903790145661205,0.24992783215909822,0.21500282787103692,0.06797915655107765,Bobby
42,0.20568594384032865,0.20486454693080833,0.1608009837882763,0.07827330573202367,0.15952219682964502,0.190853022878918,Gary
43,0.18153597505770655,0.18826715229579125,0.17960591377346113,0.10031467948839629,0.14858674454505444,0.20168953483959035,Alex
44,0.1629091528915098,0.1512183617028385,0.14958420446759566,0.22674470213235937,0.20083417243695695,0.10870940636873974,Bobby
45,0.1601919128590897,0.16740416262121566,0.2035506062792679,0.1058328442394446,0.17025598188365904,0.19276449211732308,Mary
46,0.18677617365703195,0.1938325719406476,0.17319941648800902,0.11052967871776169,0.1451632053785789,0.19049895381797086,Ursula
47,0.12153283020531523,0.11906744113225795,0.16187013302340783,0.1767970917167131,0.20597356121463567,0.21475894270767024,Alex
48,0.18231342396043942,0.1980751502741532,0.2041662144267933,0.11255599088625154,0.16573862116105847,0.13715059929130408,Mary
49,0.18585544914913266,0.16756025019984438,0.1646285198754318,0.1611608432635163,0.17340230844628307,0.14739262906579179,Gary
50,0.1729440055391487,0.16113991298311645,0.16722858866062248,0.1775616279455819,0.16991092325026286,0.1512149416212676,Bobby
51,0.15747880600700928,0.16486726245319383,0.17562017715390923,0.170558425160066,0.15386304503935772,0.17761228418646394,Alex
52,0.16436512270799544,0.181934345355653,0.18193775047704233,0.1655624566497683,0.1369504904025461,0.16924983440699487,Mary
53,0.15121209259562468,0.17244780069314647,0.17252972463103605,0.15929263331909524,0.17520149973124877,0.1693162490298488,Daisy
54,0.17086456202391612,0.16286552187573672,0.1631678332398209,0.16664451576999226,0.16643015619610585,0.17002741089442816,Gary
55,0.1699560242501584,0.17445116460959142,0.15622939843880634,0.16021390888787296,0.16621661782176372,0.17293288599180714,Ursula
56,0.15511479459558355,0.15760820338954418,0.1695863928796277,0.18795529376713788,0.17463977874416672,0.15509553662394,Bobby
57,0.16493876279359432,0.1563628974550613,0.17699640247316203,0.1664934880464131,0.1741615212789845,0.1610469279527848,Mary
58,0.1536409509787091,0.13974807648420876,0.18799554640765478,0.19729736779276774,0.1750100023315058,0.1463080560051538,Bobby
59,0.17880720129051872,0.17029743957643084,0.18232007496837152,0.12485130379344216,0.16684473716031178,0.17687924321092502,Mary
60,0.17534712572839192,0.17729733429062744,0.16951503391762843,0.1292250988586352,0.17093149862506177,0.17768390857965524,Alex
61,0.16561726347290742,0.16957708466634172,0.1531281167546045,0.1729968557190685,0.16965577108753813,0.16902490829953973,Bobby
62,0.1683264915493181,0.16917955827969344,0.1617768041760852,0.165909484272421,0.16732259001211802,0.16748507171036425,Ursula
63,0.16646038026146476,0.1665531197643554,0.1718668586909458,0.16482735368079482,0.15942657095037563,0.17086571665206357,Mary
64,0.17232602685793552,0.16659873453052754,0.15423374609205878,0.18372574746083473,0.1627655989560017,0.16035014610264173,Bobby
65,0.16845844285241626,0.16646602809811228,0.17129841495615927,0.16751931038802723,0.16498093682598447,0.16127686687930048,Mary
66,0.1625910390405973,0.1810061162923809,0.17029989933289472,0.16111447236339105,0.17239234495858388,0.15259612801215217,Ursula
67,0.17255177937107463,0.1481507934864786,0.1667135747170718,0.1734150501236697,0.16639018153193275,0.17277862076977252,Bobby
68,0.16914633387965042,0.16343949217877415,0.17159907390663623,0.16542333504892714,0.1676262434304894,0.16276552155552265,Mary
69,0.17244503220125976,0.13705240668157595,0.1636953876384431,0.17528944838989793,0.17716779140946542,0.17434993367935783,Daisy
70,0.1714744229991362,0.14438273818332067,0.16681167049951318,0.1719075253952274,0.17182242805899237,0.17360121486381017,Alex
71,0.17063453383348584,0.1465718473093172,0.1713835367480002,0.17094584372437568,0.1695478861011345,0.17091635228368662,Mary
72,0.1678818467972582,0.17571829221979934,0.1598539682013527,0.19417867691853424,0.15097406152259418,0.15139315434046133,Bobby
73,0.17464547128119176,0.16417684122672999,0.1711652445933371,0.1562867930140887,0.16473822486141385,0.16898742502323857,Gary
74,0.17443227965873398,0.1599282747510872,0.17525296109414273,0.14897993627400558,0.16861453461554696,0.1727920136064835,Mary
75,0.1742885347350066,0.1781139814161256,0.17446542553490782,0.14633635924676325,0.1588123839187302,0.1679833151484665,Ursula
76,0.1635721526069355,0.14650191027695203,0.16460671340006966,0.1804680068275978,0.17568505903304268,0.16916615785540232,Bobby
77,0.17451259537515787,0.17363346518317702,0.17536003427676453,0.15093551915716552,0.1595026093784855,0.16605577662924956,Mary
78,0.16758609353205206,0.1600492048807051,0.1637354802955492,0.17072021421755587,0.16876826757347768,0.16914073950066008,Bobby
79,0.17036954956688213,0.1682302797376634,0.171006695723541,0.16407836521188313,0.15511539974168637,0.17119971001834397,Alex
80,0.16812195834707538,0.16407584595076638,0.16744227723782265,0.16446925266400525,0.16821546475703703,0.1676752010432933,Daisy
81,0.16421576489544318,0.16431822846875574,0.18150707439516442,0.17086057793155332,0.16157828262980403,0.1575200716792793,Mary
82,0.17229986092572463,0.17741006517326843,0.13969667767196817,0.16172053401924655,0.1733595807005609,0.1755132815092313,Ursula
83,0.1687634050396438,0.1503078438039694,0.16303840475566284,0.1885028411748842,0.16828638441500723,0.16110112081083258,Bobby
84,0.16650755851147742,0.1700029072502626,0.17510524365977043,0.1521224048903592,0.16815916472419454,0.16810272096393586,Mary
85,0.1731660919763297,0.17263853953363512,0.16323386529721615,0.14227249078593135,0.17316724278679846,0.17552176962008922,Alex
86,0.17332370766902058,0.15412098589509796,0.15307162853798392,0.183296830669396,0.17160606892322636,0.1645807783052752,Bobby
87,0.16729047347957388,0.1800903896667652,0.17638336888955058,0.13749535275257935,0.16931314447935988,0.16942727073217112,Ursula
88,0.1763096157227017,0.1356596850526321,0.15473446219857726,0.19615058274519212,0.17421450134120642,0.1629311529396904,Bobby
89,0.16943483694482112,0.12392431471080734,0.19223970137909252,0.185478834548691,0.16638249698882426,0.16253981542776375,Mary
90,0.1786113571257203,0.21380479690600016,0.09761980188640079,0.10596239068053966,0.1823908319152003,0.22161082148613875,Alex
91,0.1778306211712105,0.1613024738814175,0.17965246896371237,0.16868579911851808,0.1776366221206997,0.13489201474444182,Mary
92,0.15550981171756456,0.1716953877053857,0.16111054029365796,0.19353445587382867,0.15866491146355985,0.15948489294600326,Bobby
93,0.16966622424053676,0.17242488658359761,0.1743463190562013,0.15287917611991705,0.17087148151538586,0.15981191248436144,Mary
94,0.18535284087057077,0.14851174561710007,0.16557995773387982,0.12120237934892474,0.1831450048736799,0.19620807155584466,Alex
95,0.18324736500004424,0.17683394347639883,0.17779241621132122,0.1365722669742995,0.17416193299264934,0.15139207534528687,Gary
96,0.1466678309179291,0.13831592003926615,0.156623487961009,0.19260677334780887,0.17538562819066514,0.19040035954332174,Bobby
97,0.15373521900797968,0.1444117986256373,0.15907795637660543,0.17979824873866462,0.18174608190412758,0.18123069534698538,Daisy
98,0.16834049709556462,0.15399006175840235,0.1777345983596739,0.16057308558217004,0.16983868396009708,0.16952307324409202,Mary
99,0.15491934913984487,0.1735584045581393,0.17182767391976697,0.1618973271822221,0.16832511240676684,0.16947213279325987,Ursula
100,0.09909202859401472,0.1621461497020604,0.14696454794503488,0.2171836778107709,0.18641997701367216,0.18819361893444694,Bobby
101,0.20026438105626465,0.1769020794653522,0.20034411403997177,0.09011398652188962,0.1683673424302733,0.16400809648624848,Mary
102,0.15810806008067751,0.16762804109206303,0.15768242813480546,0.17424524588267926,0.1722185868367167,0.17011763797305804,Bobby
103,0.17595765134685146,0.15700857609878463,0.17662312822023193,0.17999692473897294,0.1578733055112188,0.1525404140839402,Bobby
104,0.16234980721281725,0.16387228401487608,0.1624164651088732,0.17542492866454948,0.16970014988459245,0.16623636511429157,Bobby
105,0.16268408715509017,0.16738546902827342,0.16221150091605746,0.17278713581677624,0.1685122731430024,0.16641953394080033,Bobby
Mock Discussion,Gary,Ursula,Mary,Bobby,Daisy,Alex,user
0,1.0,0,0,0,0,0,Gary
1,0.49104972655919626,0.5089502734408038,0,0,0,0,Ursula
2,0.3328081307951421,0.3259322972223145,0.3412595719825434,0,0,0,Mary
3,0.38153564315744487,0.30757688513045045,0.3108874717121047,0,0,0,Gary
4,0.1436697381855956,0.2692601831912118,0.27535283264314037,0.3117172459800522,0,0,Bobby
5,0.13837087431576853,0.2080692065217599,0.2125527254331954,0.2184586425034165,0.2225485512258597,0,Daisy
6,0.1768971076049374,0.21785812176765215,0.21041184985622352,0.1895993201489701,0.20523360062221682,0,Ursula
7,0.15711088429060913,0.2028758951435762,0.2212908802523694,0.20439679044886136,0.2143255498645839,0,Mary
8,0.18510652249652798,0.22082077293066804,0.17222741489650226,0.23342637294083032,0.1884189167354714,0,Bobby
9,0.2167612699848662,0.20047181180293078,0.21487559901061382,0.1642718128494491,0.2036195063521401,0,Gary
10,0.20069927822835915,0.18685145470294198,0.20486426818748468,0.20568858119898165,0.20189641768223254,0,Bobby
11,0.21802389156057236,0.21516405583049938,0.18991958716524418,0.1852898132042598,0.1916026522394243,0,Gary
12,0.22553619402247813,0.208734317439338,0.24249823563355763,0.16195872882129714,0.16127252408332912,0,Mary
13,0.20605390318568864,0.20897411041436426,0.1702215434835481,0.2280205586872808,0.1867298842291182,0,Bobby
14,0.19655135135878982,0.20581361506016677,0.22634679771163999,0.15482302092548328,0.21646521494392015,0,Mary
15,0.2207384098124123,0.2231162418919937,0.18430535874310203,0.1916032941833273,0.18023669536916467,0,Ursula
16,0.21309232278613074,0.20305346394934237,0.20294061298156246,0.18002678600596178,0.20088681427700264,0,Gary
17,0.17587195692111565,0.179169339574211,0.1578212083251345,0.15331710763511794,0.15380552452073262,0.1800148630236883,Alex
18,0.16640003496865027,0.13778377882905007,0.16602556506247015,0.19493506242867292,0.18848978572301908,0.14636577298813752,Bobby
19,0.17070895021233604,0.17104073927437105,0.16067674033917803,0.1770795851820841,0.14700595439722677,0.173488030594804,Bobby
20,0.1675876480266989,0.08327934087736198,0.22110981099426086,0.11314384808618119,0.3055377675021379,0.1093415845133592,Daisy
21,0.17744680641700625,0.1418492521235804,0.2003507411985464,0.15183767618801777,0.17474393962705845,0.15377158444579073,Mary
22,0.17522580935121773,0.14815586024504349,0.18477094811048517,0.15609837867417148,0.14929175999735317,0.18645724362172902,Alex
23,0.18000608969031792,0.1628549555161475,0.18699767522650312,0.16007014490422347,0.12811351523372214,0.18195761942908584,Mary
24,0.16517052566640147,0.1495017752830653,0.18706755482613174,0.1989194297235506,0.12700618143365539,0.1723345330671955,Bobby
25,0.1819641155398327,0.15766145628054168,0.1798983086375635,0.15014257331640374,0.1405862484843283,0.1897472977413301,Alex
26,0.17531094146207057,0.1553773332550488,0.1828053627597078,0.1703776936361973,0.13296620017850713,0.18316246870846842,Alex
27,0.19160130137180628,0.178344281322689,0.19484151477006226,0.14330037553400285,0.11207620640941514,0.17983632059202445,Mary
28,0.18651859741724036,0.22009771918125345,0.15854665757199343,0.18487917558532985,0.00048452958191302795,0.24947332066226988,Alex
29,0.21698063808765997,0.21466282763143535,0.198801819022602,0.14182590305212897,0.04695293060076884,0.18077588160540486,Gary
30,0.18448356842848096,0.19273577220237473,0.1974607396032939,0.17251203701146,0.07358926993065212,0.17921861282373827,Mary
31,0.1265332090598319,0.14411253560124962,0.1672293887690258,0.19766210172580306,0.1612182771789954,0.2032444876650942,Alex
32,0.20816512150474684,0.20455272777526295,0.1865027268240283,0.2544798782167843,0.08878827732153843,0.057511268357639186,Bobby
33,0.20402969773764565,0.18429354385555105,0.19858739149578494,0.11880038760882466,0.1059033049706106,0.1883856743315831,Gary
34,0.1939412087392142,0.20147594208634978,0.19459358032922644,0.1134577999979825,0.11643740071640306,0.18009406813082401,Ursula
35,0.1820595918830547,0.1876540780770358,0.21101026431605394,0.028125778390658784,0.1852349305439317,0.2059153567892651,Mary
36,0.1956007481838483,0.19487220582986833,0.1981536936299522,0.0975848550496401,0.1249236596355806,0.1888648376711105,Mary
37,0.16733695922442424,0.15214657613373686,0.16914338074274182,0.18752999315290125,0.14004987851616885,0.18379321223002698,Bobby
38,0.16828369926999712,0.16162949723935974,0.17265119877900814,0.17751508769036903,0.13943351536214502,0.18048700165912096,Alex
39,0.14307314750660177,0.1837098056970707,0.16807722142170284,0.12219700647336111,0.22960931759776812,0.15333350130349543,Daisy
40,0.180418625182395,0.1649626895172332,0.1679674377018002,0.1592336411870427,0.1565190409582537,0.17089856545327517,Gary
41,0.16920782796097394,0.1581821416676043,0.14233963551836878,0.2020684642950494,0.2016797010393943,0.12652222951860925,Bobby
42,0.18629309125692264,0.1856394360019017,0.1843980051294843,0.13565541234146247,0.13932260853251124,0.16869144673771763,Gary
43,0.1701979352909769,0.17337209737972442,0.16774344301074473,0.15505313693166908,0.15746495535541777,0.1761684320314671,Alex
44,0.18853969393584588,0.17069724106380516,0.20446246430593581,0.28929762563745226,0.014659154985776648,0.13234382007118428,Bobby
45,0.189129900599357,0.18651562157440282,0.19236477937389962,0.1327539639596493,0.12339191530032237,0.17584381919236888,Mary
46,0.18662109955165063,0.18703623723431836,0.18179400638086618,0.11321196355051459,0.14782627240485688,0.18351042087779335,Ursula
47,0.1818401565076601,0.18809110146860986,0.16350583465700694,0.05588429484415422,0.20270861307183471,0.2079699994507342,Alex
48,0.17116171110756578,0.17862264806424255,0.2077965680205242,0.03053381383511563,0.20594201639702858,0.20594324257552327,Mary
49,0.26386385637007465,0.2099829277863449,0.0995048035751779,0.23659735290255154,0.06812412466569208,0.12192693470015893,Gary
50,0.10406473619993395,0.17409215918033485,0.18098446364313636,0.18717250112963632,0.17323142437976433,0.1804547154671942,Bobby
51,0.1184832000329504,0.17974387174499215,0.17403232272037977,0.17620762436318876,0.1665704602849991,0.1849625208534898,Alex
52,0.19479573996228577,0.18581024842046048,0.2032650851943088,0.15502087677461793,0.09996889698120923,0.16113915266711779,Mary
53,0.17737671479565484,0.16820597533831058,0.1845828325608413,0.13969828717516122,0.18459071032392405,0.14554547980610802,Daisy
54,0.1755251974910295,0.17435869236468107,0.1545265777476692,0.16959340729275887,0.15384831869960405,0.1721478064042573,Gary
55,0.16771548154708354,0.18037912199343017,0.17259934171338048,0.14503924611894484,0.17250628805651314,0.16176052057064783,Ursula
56,0.13421031662914445,0.173456209137592,0.1887519399298435,0.20178476853112215,0.1893930797146617,0.11240368605763619,Bobby
57,0.18234954584251484,0.17144996411787433,0.18244701568504323,0.1236051796929353,0.1609521695484159,0.1791961251132164,Mary
58,0.14769784547363193,0.18393588572447106,0.15071171646249074,0.19689406400147103,0.18689358917097293,0.13386689916696234,Bobby
59,0.1750865243714457,0.17132647661849962,0.17694433688856762,0.1445826288881889,0.15923305589418973,0.17282697733910846,Mary
60,0.18921173600362054,0.16627980817569124,0.186224697400106,0.11894026907923352,0.14421074755845553,0.19513274178289317,Alex
61,0.1672619604845786,0.16301474582065356,0.1735133065478367,0.18984452422683026,0.12904928332149362,0.17731617959860727,Bobby
62,0.16403809067047018,0.17931812487440035,0.17183913609980414,0.17495251075184196,0.14585344361525673,0.1639986939882266,Ursula
63,0.1800673676392175,0.15485235121551008,0.18556654667505976,0.14020617544140318,0.17519678629430513,0.16411077273450436,Mary
64,0.17378384117117937,0.17004097710697344,0.16071097389989675,0.1772143421754585,0.14287123212058964,0.1753786335259023,Bobby
65,0.17858408259750339,0.1411742702896427,0.18740758549608402,0.16488880479343493,0.16193496996942974,0.16601028685390526,Mary
66,0.17327413282322324,0.17858610970289474,0.16836375396475325,0.17120257339515724,0.13312826443424378,0.17544516567972776,Ursula
67,0.17322661623035976,0.15231315152210545,0.1510615231240217,0.18764210194341008,0.17357593674754201,0.16218067043256099,Bobby
68,0.17576504849245206,0.17703651602357118,0.178078650670951,0.1513105165335253,0.1444840898534008,0.17332517842609965,Mary
69,0.171456837771968,0.15259994451011333,0.16063015150763138,0.17809545875461702,0.18062976607147643,0.15658784138419382,Daisy
70,0.16340373523132196,0.16817041940595426,0.16050439680559817,0.15722147371837766,0.14297641887261792,0.20772355596613004,Alex
71,0.17405134264925332,0.16270474554520983,0.17660501385042543,0.1721166705260248,0.17327937277679445,0.1412428546522922,Mary
72,0.16907379958173155,0.1642337547042451,0.17063278929929823,0.17531440850310226,0.16038730557783662,0.16035794233378625,Bobby
73,0.1771057929105412,0.15601637163999868,0.17593671126746863,0.17229297301883878,0.1734496193076757,0.145198531855477,Gary
74,0.19074558614906756,0.12533370655556647,0.2317748473053986,0.15513289638868116,0.20926461197991147,0.08774835162137472,Mary
75,0.1757676110065851,0.20220095015747475,0.12130873973760832,0.1817742650038266,0.17501594464791026,0.14393248944659492,Ursula
76,0.17964803827649428,0.15274064244301666,0.17688427867333284,0.1874174327293321,0.1863350013644196,0.11697460651340454,Bobby
77,0.17385009294413473,0.16620710019011514,0.17844831397870703,0.15810057537432848,0.16588802037549946,0.15750589713721513,Mary
78,0.1644160440021092,0.15463763614384282,0.17510836986648085,0.18183218358492279,0.14690769434641163,0.1770980720562327,Bobby
79,0.16778411564006476,0.1617331669684288,0.17229905797809117,0.16514851860237414,0.16069574379147278,0.17233939701956835,Alex
80,0.16651858336906955,0.14286084704138108,0.170311058193811,0.17422969060718332,0.17683792417906788,0.16924189660948713,Daisy
81,0.1725816196223454,0.155853622000059,0.1732420726813722,0.16142959711341123,0.1654273930010542,0.171465695581758,Mary
82,0.15029649286989857,0.18625828498326327,0.15928483432076215,0.17266061878912128,0.16005846726688341,0.1714413017700713,Ursula
83,0.16312231775340333,0.15351455952431617,0.16610620550188956,0.174918494567858,0.1747465705538099,0.16759185209872304,Bobby
84,0.16317025980343675,0.16160108538046994,0.17143474533008776,0.1670034637917281,0.16627401967778344,0.170516426016494,Mary
85,0.1788833139073886,0.1473119905691761,0.16982716395536074,0.16103412163210296,0.16246206518984735,0.18048134474612426,Alex
86,0.16771458374719647,0.15877210440766637,0.17054482626329723,0.1726336702403108,0.16170615012787407,0.16862866521365505,Bobby
87,0.17504108635347335,0.18868918868506113,0.15040843873498827,0.16462975427904894,0.14114330815046836,0.18008822379695996,Ursula
88,0.1692392154129981,0.14573447104167028,0.17397414843281886,0.1743926355252674,0.1689806702204876,0.16767885936675772,Bobby
89,0.1710897459863511,0.16161260758075177,0.17152065326234145,0.16626451278254142,0.15833080533512056,0.17118167505289372,Mary
90,0.10813912048090343,0.054888892100455916,0.12183891649633821,0.18610988158152722,0.13636703155854143,0.3926561577822338,Alex
91,0.18977210751052853,0.18023329226032958,0.19242790381455005,0.18724193768584832,0.17439787175691596,0.07592688697182756,Mary
92,0.1826621288821863,0.17805911874986666,0.1900814751601239,0.1922869067721367,0.16326624804542955,0.09364412239025688,Bobby
93,0.19682425475645451,0.1915603020179425,0.19828615459251864,0.1897199177053913,0.17726977107456734,0.04633959985312571,Mary
94,0.16980069139750206,0.11575358833341814,0.1549215449589226,0.15688444441447313,0.19693434666369133,0.20570538423199275,Alex
95,0.21468089479749203,0.205311026205097,0.1914501527798334,0.16718705674927858,0.13652421805098464,0.08484665141731433,Gary
96,0.0937164564953722,0.12277614543905387,0.16230298269393575,0.20928227925727086,0.20398855452539344,0.2079335815889739,Bobby
97,0.07456813636393665,0.11772595969167413,0.15867509707676783,0.21272385677187827,0.21904225144100337,0.21726469865473974,Daisy
98,0.16660978664946585,0.1916177392078001,0.20064935547980003,0.14676852734406365,0.14715812436684206,0.14719646695202832,Mary
