self,,,,,,,
aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user,,
17,0.205315585,0.335847875,0.270543177,0.188293363,nationalyuity,,
18,0.547231631,0.142883282,0.116099102,0.193785985,koolkapel,,
19,0.280279569,0.48240425,0.090829287,0.146486893,nationalyuity,,
20,0.76771914,0.07829449,0.072737836,0.081248534,koolkapel,,
21,0.048207026,0.593586485,0.227926249,0.13028024,nationalyuity,,
22,0.03964653,0.403307484,0.259006827,0.29803916,nationalyuity,,
23,0.030974661,0.335998081,0.386403798,0.24662346,nationalyuity,,
24,0.025002371,0.265080032,0.573966252,0.135951345,nationalyuity,,
25,0.076385988,0.127077425,0.634812825,0.161723762,anklefuvet,,
26,0.101467012,0.109767771,0.190427541,0.598337676,copperbrilly,,
27,0.060460773,0.5165797,0.226004741,0.196954787,nationalyuity,,
28,0.056979512,0.493173239,0.272148674,0.177698575,nationalyuity,,
29,0.06047798,0.516915801,0.225451015,0.197155204,nationalyuity,,
30,0.056629452,0.109680705,0.744247867,0.089441976,anklefuvet,,
31,0.097020025,0.64541974,0.082710038,0.174850197,nationalyuity,,
32,0.06652511,0.732111959,0.078689081,0.122673849,nationalyuity,,
33,0.066891014,0.11689718,0.141214583,0.674997223,copperbrilly,,
34,0.066551556,0.628889658,0.091612184,0.212946603,nationalyuity,,
35,0.893813798,0.035775707,0.033081415,0.037329079,koolkapel,,
36,0.02014984,0.321764755,0.513644931,0.144440475,anklefuvet,,
37,0.023371711,0.562411365,0.285506673,0.128710251,nationalyuity,,
38,0.02454597,0.632445487,0.236434572,0.106573971,nationalyuity,,
39,0.017022515,0.44237419,0.404172282,0.136431013,nationalyuity,,
40,0.719922508,0.080525043,0.08244128,0.117111169,koolkapel,,
41,0.088383205,0.12839835,0.548173445,0.235044999,anklefuvet,,
42,0.046766058,0.841529198,0.057996009,0.053708736,nationalyuity,,
43,0.063871762,0.577844428,0.185629053,0.172654757,nationalyuity,,
44,0.055516419,0.229500749,0.603916884,0.111065948,anklefuvet,,
45,0.059518151,0.539229803,0.242965774,0.158286272,nationalyuity,,
46,0.071361068,0.604677082,0.10680862,0.21715323,nationalyuity,,
47,0.475096591,0.099600881,0.314978188,0.11032434,koolkapel,,
48,0.185892131,0.409262616,0.339350905,0.065494348,nationalyuity,,
49,0.141357272,0.503972112,0.307044387,0.047626228,anklefuvet,,
50,0.136143491,0.276921994,0.520891323,0.066043192,anklefuvet,,
51,0.264209951,0.455003788,0.204564983,0.076221278,nationalyuity,,
52,0.295732895,0.512015636,0.145909119,0.04634235,koolkapel,,
53,0.606055316,0.201562623,0.055164009,0.137218052,copperbrilly,,
54,0.217685437,0.44152187,0.121378391,0.219414302,nationalyuity,,
55,0.238816148,0.118459723,0.105016159,0.537707969,koolkapel,,
56,0.21332891,0.459936567,0.113995755,0.212738768,nationalyuity,,
57,0.443954692,0.215297587,0.120938612,0.219809109,koolkapel,,
58,0.235558107,0.246467658,0.13590819,0.382066045,copperbrilly,,
59,0.203935617,0.504977634,0.098084378,0.193002371,nationalyuity,,
60,0.058636541,0.233277502,0.628676259,0.079409698,nationalyuity,,
61,0.163607839,0.346616808,0.180573746,0.309201607,nationalyuity,,
62,0.318337382,0.131863339,0.456376,0.093423279,koolkapel,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.268904457,0.731095543,0,0,nationalyuity,,
3,0.373338018,0.230690241,0.395971741,0,anklefuvet,,
4,0.457556686,0.227713683,0.314729631,0,koolkapel,,
5,0.176456266,0.581572596,0.241971138,0,nationalyuity,,
6,0.113350699,0.213746093,0.672903209,0,anklefuvet,,
7,0.683009438,0.209499415,0.107491147,0,koolkapel,,
8,0.2471999,0.676958843,0.075841257,0,nationalyuity,,
9,0.609297584,0.336428579,0.054273837,0,nationalyuity,,
10,0.589205614,0.270537967,0.140256419,0,koolkapel,,
11,0.484194906,0.426625317,0.089179777,0,nationalyuity,,
12,0.572713629,0.181008373,0.246277998,0,anklefuvet,,
13,0.268299196,0.447640488,0.284060316,0,nationalyuity,,
14,0.692815027,0.134186826,0.172998148,0,koolkapel,,
15,0.145063606,0.156781366,0.258552868,0.43960216,copperbrilly,,
16,0.354561241,0.377914408,0.169100346,0.098424005,koolkapel,,
17,0.096656266,0.347091244,0.23632192,0.31993057,nationalyuity,,
18,0.078216093,0.324491383,0.346389781,0.250902743,anklefuvet,,
19,0.268233077,0.388040494,0.159604126,0.184122303,koolkapel,,
20,0.103282292,0.653692933,0.130035437,0.112989338,nationalyuity,,
21,0.130189526,0.538227831,0.189062377,0.142520265,nationalyuity,,
22,0.54649508,0.09213855,0.158023086,0.203343284,koolkapel,,
23,0.102010384,0.226252067,0.451862795,0.219874755,anklefuvet,,
24,0.088154429,0.52578872,0.225242488,0.160814362,nationalyuity,,
25,0.083263621,0.581982616,0.208002914,0.126750848,nationalyuity,,
26,0.69281709,0.122542124,0.097533454,0.087107332,koolkapel,,
27,0.044518836,0.349244331,0.280445064,0.325791768,nationalyuity,,
28,0.056145113,0.121618185,0.689878178,0.132358524,anklefuvet,,
29,0.376811232,0.219545261,0.080947059,0.322696449,koolkapel,,
30,0.182746351,0.47033759,0.068619364,0.278296695,nationalyuity,,
31,0.510586637,0.122365765,0.177995467,0.189052131,koolkapel,,
32,0.088388807,0.724213518,0.067434937,0.119962739,nationalyuity,,
33,0.523825157,0.283189575,0.084195976,0.108789292,nationalyuity,,
pineapple_on_pizzaP,nationalyuity,anklefuvet,copperbrilly,koolkapel,user,,
0,1,0,0,0,nationalyuity,,
1,0.355244063,0.644755937,0,0,anklefuvet,,
2,0.425820155,0.574179845,0,0,anklefuvet,,
3,0.629738117,0.370261883,0,0,nationalyuity,,
4,0.261736227,0.285521238,0.452742535,0,copperbrilly,,
5,0.252928433,0.24685866,0.500212907,0,copperbrilly,,
6,0.598699838,0.274369727,0.126930436,0,anklefuvet,,
7,0.431030773,0.158287341,0.410681886,0,nationalyuity,,
8,0.440761888,0.328189157,0.231048955,0,nationalyuity,,
9,0.1485257,0.72622514,0.12524916,0,anklefuvet,,
10,0.194052594,0.648625013,0.157322393,0,anklefuvet,,
11,0.533822455,0.180928867,0.285248678,0,nationalyuity,,
12,0.166444243,0.707846807,0.12570895,0,anklefuvet,,
13,0.80734097,0.069735351,0.122923679,0,nationalyuity,,
14,0.119761449,0.612089386,0.268149165,0,anklefuvet,,
15,0.462013087,0.3207662,0.217220712,0,nationalyuity,,
16,0.371260386,0.148072406,0.480667208,0,nationalyuity,,
17,0.764368141,0.101405513,0.134226346,0,nationalyuity,,
18,0.470477415,0.059045169,0.470477415,0,copperbrilly,,
19,0.536313293,0.398578135,0.065108573,0,nationalyuity,,
20,0.656587372,0.13084705,0.212565578,0,nationalyuity,,
21,0.520917722,0.377156973,0.101925306,0,anklefuvet,,
22,0.270706112,0.27812744,0.084055387,0.367111062,koolkapel,,
23,0.184187856,0.619419116,0.049050175,0.147342854,nationalyuity,,
24,0.159142959,0.152618262,0.448764389,0.23947439,copperbrilly,,
25,0.359992138,0.18828018,0.215690415,0.236037267,nationalyuity,,
26,0.149743564,0.10338129,0.231628432,0.515246714,koolkapel,,
27,0.453256347,0.336671845,0.130455145,0.079616663,nationalyuity,,
28,0.378838137,0.129310484,0.34936711,0.142484269,nationalyuity,,
29,0.334779606,0.317316781,0.256899461,0.091004152,anklefuvet,,
30,0.163599371,0.570808149,0.164382041,0.101210439,anklefuvet,,
31,0.363530645,0.123556039,0.397193938,0.115719377,nationalyuity,,
32,0.419627683,0.30330333,0.184841981,0.092227006,nationalyuity,,
33,0.379766123,0.24182304,0.09485715,0.283553687,koolkapel,,
34,0.1288031,0.372154074,0.385056244,0.113986582,anklefuvet,,
35,0.3228539,0.106674861,0.121785387,0.448685852,nationalyuity,,
36,0.180138277,0.301594618,0.368669406,0.149597699,copperbrilly,,
37,0.313055513,0.234986462,0.080273125,0.371684901,anklefuvet,,
38,0.132941645,0.11261499,0.294157601,0.460285763,koolkapel,,
39,0.092598472,0.0784752,0.310485181,0.518441147,copperbrilly,,
40,0.138812714,0.118808337,0.227397155,0.514981794,koolkapel,,
41,0.402825887,0.405828398,0.103543452,0.087802263,anklefuvet,,
42,0.475489926,0.096554403,0.198924019,0.229031652,nationalyuity,,
43,0.134500141,0.262969199,0.455185569,0.147345091,copperbrilly,,
44,0.106003459,0.36812575,0.416093302,0.109777489,anklefuvet,,
45,0.564987703,0.114717598,0.112642008,0.207652691,nationalyuity,,
46,0.623709512,0.145140497,0.14416651,0.086983481,nationalyuity,,
47,0.075733039,0.153013664,0.162854629,0.608398668,koolkapel,,
48,0.434492539,0.263036362,0.226362012,0.076109086,nationalyuity,,
49,0.311537726,0.314995296,0.310971243,0.062495735,anklefuvet,,
50,0.479860143,0.265808436,0.180242558,0.074088863,nationalyuity,,
51,0.319593269,0.436407089,0.186801345,0.057198297,nationalyuity,,
52,0.40404562,0.32877564,0.199154238,0.068024502,nationalyuity,,
53,0.2402725,0.152335992,0.120946713,0.486444795,koolkapel,,
54,0.172893297,0.370038434,0.087029835,0.370038434,anklefuvet,,
55,0.395114577,0.129680551,0.34552432,0.129680551,copperbrilly,,
56,0.136821114,0.456963071,0.112636087,0.293579728,koolkapel,,
57,0.469333856,0.116246398,0.293141629,0.121278117,nationalyuity,,
58,0.315332937,0.107373401,0.465608534,0.111685128,nationalyuity,,
59,0.089898426,0.265847358,0.104538221,0.539715996,anklefuvet,,
sweet_vs_savouryP,copperbrilly,koolkapel,anklefuvet,nationalyuity,user,,
0,1,0,0,0,copperbrilly,,
1,0.375216838,0.624783162,0,0,koolkapel,,
2,0.197364272,0.443028565,0.359607162,0,anklefuvet,,
3,0.276467176,0.366303202,0.357229622,0,koolkapel,,
4,0.131166465,0.148318438,0.720515096,0,anklefuvet,,
5,0.740816386,0.176314917,0.082868696,0,copperbrilly,,
6,0.146935392,0.292539672,0.077804436,0.4827205,nationalyuity,,
7,0.076913286,0.214572016,0.202861539,0.505653158,nationalyuity,,
8,0.025367184,0.049200934,0.706110703,0.219321179,nationalyuity,,
9,0.076948694,0.217571554,0.201318575,0.504161177,nationalyuity,,
10,0.065474265,0.538036187,0.074903502,0.321586046,nationalyuity,,
11,0.076091725,0.403604072,0.300013523,0.22029068,anklefuvet,,
12,0.109996348,0.216202205,0.299681155,0.374120292,nationalyuity,,
13,0.075010187,0.362902575,0.398962356,0.163124881,anklefuvet,,
14,0.235405087,0.179617218,0.12951144,0.455466256,nationalyuity,,
15,0.052701599,0.384679866,0.291027612,0.271590923,nationalyuity,,
16,0.558044089,0.166256895,0.129098885,0.14660013,copperbrilly,,
17,0.202055713,0.245283415,0.148167011,0.40449386,nationalyuity,,
18,0.101514453,0.30892414,0.40235508,0.187206327,anklefuvet,,
19,0.096023822,0.23940352,0.522122493,0.142450165,anklefuvet,,
20,0.472525889,0.118394414,0.068711351,0.340368346,nationalyuity,,
21,0.088925628,0.428203735,0.380489934,0.102380703,anklefuvet,,
22,0.1746156,0.13791527,0.128065432,0.559403698,nationalyuity,,
23,0.288383184,0.440193452,0.09014418,0.181279184,koolkapel,,
24,0.374078106,0.071435872,0.479566989,0.074919033,copperbrilly,,
25,0.206641833,0.123814661,0.23937749,0.430166016,nationalyuity,,
26,0.121246903,0.549730773,0.141261201,0.187761123,koolkapel,,
27,0.369757568,0.083622037,0.336236112,0.210384283,anklefuvet,,
28,0.64737741,0.031261419,0.167664656,0.153696515,nationalyuity,,
29,0.165272831,0.077198508,0.593200477,0.164328184,anklefuvet,,
30,0.299761199,0.061409623,0.089193803,0.549635375,copperbrilly,,
31,0.152297132,0.589558635,0.08439126,0.173752974,koolkapel,,
32,0.61152251,0.183943003,0.076579766,0.12795472,copperbrilly,,
33,0.101735662,0.170662954,0.427904514,0.29969687,anklefuvet,,
34,0.086123987,0.368563996,0.227633549,0.317678468,koolkapel,,
35,0.133865035,0.105949478,0.130746288,0.629439199,nationalyuity,,
36,0.480953727,0.243425997,0.207927684,0.067692592,copperbrilly,,
37,0.234894215,0.132504338,0.114644726,0.517956721,nationalyuity,,
38,0.124630035,0.337370284,0.469332389,0.068667292,koolkapel,,
39,0.115535024,0.239289227,0.56431473,0.080861019,anklefuvet,,
40,0.211387388,0.331940667,0.36578739,0.090884556,anklefuvet,,
41,0.195629961,0.104878657,0.127971396,0.571519985,nationalyuity,,
42,0.154239516,0.48276028,0.281296957,0.081703247,koolkapel,,
43,0.130375245,0.274341812,0.519968625,0.075314318,anklefuvet,,
44,0.476923028,0.09920844,0.319365283,0.104503249,anklefuvet,,
45,0.436552946,0.326111608,0.158346104,0.078989342,copperbrilly,,
46,0.325438461,0.224006485,0.114801945,0.335753108,nationalyuity,,
47,0.124420412,0.115329991,0.632872282,0.127377315,anklefuvet,,
48,0.175097434,0.589125161,0.071358327,0.164419079,koolkapel,,
49,0.18610059,0.467137964,0.158951985,0.187809461,koolkapel,,
50,0.272192196,0.092695587,0.230044709,0.405067508,anklefuvet,,
51,0.175551825,0.442550819,0.207014032,0.174883323,koolkapel,,
52,0.256710898,0.184550299,0.31507471,0.243664092,anklefuvet,,
53,0.448553342,0.089298584,0.188510509,0.273637565,nationalyuity,,
54,0.125575461,0.603583941,0.154045547,0.116795051,koolkapel,,
55,0.354923341,0.058593168,0.286067099,0.300416392,nationalyuity,,
56,0.178401515,0.168522,0.458428531,0.194647955,anklefuvet,,
57,0.270611238,0.254340087,0.083613439,0.391435236,koolkapel,,
58,0.39418588,0.171250519,0.269865305,0.164698297,anklefuvet,,
59,0.177030415,0.174988565,0.166560329,0.481420692,nationalyuity,,
60,0.137818166,0.398470489,0.122145266,0.341566079,koolkapel,,
61,0.366541468,0.099094537,0.235987301,0.298376694,nationalyuity,,
62,0.306898873,0.069241646,0.352485185,0.271374295,nationalyuity,,
63,0.207126834,0.444862099,0.188438885,0.159572182,koolkapel,,
64,0.245511444,0.111749268,0.257058874,0.385680413,nationalyuity,,
65,0.444481379,0.184356802,0.218443464,0.152718355,copperbrilly,,
66,0.112379895,0.590320279,0.127242337,0.170057488,koolkapel,,
67,0.147898834,0.153907251,0.427488064,0.270705851,anklefuvet,,
68,0.09640648,0.200814059,0.317166888,0.385612573,nationalyuity,,
69,0.094070037,0.139766946,0.435686784,0.330476233,nationalyuity,,
70,0.044476267,0.01600017,0.05243066,0.887092902,copperbrilly,,
71,0.478638198,0.08492514,0.208101832,0.228334829,nationalyuity,,
72,0.222926414,0.111629951,0.076918477,0.588525158,koolkapel,,
